uid,duration,one_day_use_duration,up_flow,down_flow,up_and_down_flow,flow_pers_avg,start_time_stamp,end_time_stamp,mid_time_stamp,count,count_day_column,use_situation
027D5693F428BB623E000B02DB8A65D5,0.65,0.0866703236423477,0.52,0.71,0.38,0.04,0.42,0.42,0.42,0.01,0.0,True
027FFE59E7C267BD14B968641ABD685F,0.49,0.0093252879868348,0.38,0.38,0.0,0.0,0.4,0.4,0.4,0.0,0.05,True
0280826C8200D70B286225F622DB5CB8,0.37,0.0005485463521667,0.42,0.71,0.3,0.16,0.4,0.4,0.4,0.0,0.0,False
028A1844252E2CA62A354D0D3E66DC59,0.44,0.009690985554946,0.42,0.42,0.07,0.0,0.65,0.65,0.65,0.0,0.25,True
028C037DFD2F843352FFD82E8B0BC5F0,0.38,0.0042055220332784,0.47,0.45,0.14,0.04,0.7,0.7,0.7,0.01,0.1,True
0291B874E1A1DAB3A81EE051B4EC6430,0.79,0.0312671420735052,0.38,0.38,0.0,0.0,0.31,0.31,0.31,0.0,0.0,True
02976100CC818FCFF5CB8874543B3AEC,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.0,True
0298898BFFF33C6A8418548977233354,0.42,0.006582556226001,0.45,0.49,0.15,0.07,0.65,0.65,0.65,0.0,0.25,True
02A537D0A5E3DE4786FF76435FF6600E,0.52,0.0112452002194185,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.0,0.05,True
02A57F7440CEB58B0F0605E6B86CA690,0.51,0.0126165660998354,0.4,0.43,0.07,0.01,0.57,0.57,0.57,0.0,0.1,True
02A796DFA41B064956613A96ED7A5DE6,0.43,0.010312671420735,0.38,0.38,0.0,0.0,0.83,0.83,0.83,0.0,0.2,True
02A79818A8542BC7D9AF5CF3615F9D15,0.57,0.0534049055716636,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.01,0.65,True
02A8C553902A7B482456FC0758F7FBE6,0.38,0.0010970927043335,0.39,0.4,0.03,0.01,0.67,0.67,0.67,0.0,0.0,True
02A9AFC8276E7888723084BCDE67053E,0.76,0.0290729566648381,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.0,0.05,True
02AC276BB1EE9F081D4798D322B81BBE,0.54,0.0243188882793929,0.38,0.44,0.06,0.0,0.63,0.63,0.63,0.0,0.1,True
02AC85D9B566FB4E6C0BA676A50D1C30,0.41,0.0100566831230572,0.39,0.39,0.02,0.01,0.54,0.54,0.54,0.01,0.1,True
02AC891C4E0DB74B8AF0FE425DA74BCF,0.49,0.0208447613823368,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.01,0.65,True
02B085211898AFDF47A8FA5643D98D31,0.45,0.006582556226001,0.38,0.38,0.0,0.0,0.94,0.94,0.94,0.0,0.0,True
02B269FEF70DEE32DBEB9485220197AC,0.4,0.0027427317608337,0.38,0.38,0.0,0.0,0.4,0.4,0.4,0.0,0.0,True
02B5DEBD41AE63DDB825C6179AA8E98A,0.58,0.0159078442128359,0.42,0.6,0.22,0.01,0.95,0.95,0.95,0.0,0.0,False
02BA89C37DE3C442CA240597D40C9292,0.4,0.0101730414401835,0.38,0.41,0.03,0.02,0.72,0.72,0.72,0.01,0.5,True
02BBEE7490967A0FA12B35D0FFBB6526,0.48,0.0629914061071493,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.02,0.25,True
02BE1F17ABA765763E99C6961705283B,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.0,0.0,True
02BFA0A141DE12B101EE372FC6A80D25,0.52,0.0113823368074602,0.42,0.51,0.14,0.0,0.7,0.7,0.7,0.0,0.15,True
02C0A749B34FE5D40637F5854E46DC4E,0.47,0.0112452002194185,0.38,0.39,0.01,0.0,0.63,0.63,0.63,0.01,0.15,True
02C64F3C71F298A5E0942A10306B6304,0.66,0.0954969331272128,0.38,0.38,0.0,0.0,0.74,0.74,0.74,0.02,0.5,True
02C8E5A9D955D010D508EB4C8E2342A8,0.46,0.0499177180471749,0.39,0.44,0.07,0.01,0.52,0.52,0.52,0.02,0.15,True
02CAC81DDC998FA7F70A1D700D446049,0.46,0.0389467910038398,0.4,0.55,0.15,0.02,0.29,0.29,0.29,0.02,0.0,False
02CB6E260F0D1D40C75C0B016F5E6871,0.56,0.0142622051563357,0.52,0.52,0.24,0.03,0.83,0.83,0.83,0.0,0.05,True
02CBBD9859F56E41A4B34C6EDA46B473,0.38,0.0010970927043335,0.45,0.63,0.26,0.14,0.73,0.73,0.73,0.0,0.05,True
02CEDF574880F57BED2C695757620128,0.38,0.0038398244651673,0.39,0.45,0.07,0.01,0.94,0.94,0.94,0.0,0.0,True
02D832A98B951779BED140279F19296D,0.44,0.010148107515085,0.42,0.69,0.28,0.04,0.53,0.53,0.53,0.0,0.05,True
02DA120CC0DFA22866B03C4935CCE408,0.48,0.0157249954287804,0.38,0.38,0.0,0.0,0.45,0.45,0.45,0.0,0.1,True
02DC676E6C8959B4ED12B5C443828A7D,0.5,0.0245474492594624,0.39,0.4,0.04,0.02,0.54,0.54,0.54,0.0,0.15,True
02DCD6C58EB0253FCD3F99A5658F60C6,0.51,0.0504662643993417,0.39,0.6,0.19,0.02,0.79,0.79,0.79,0.01,0.05,True
02E56F67E25A47BCC4F410F3B7438347,0.5,0.0294386542329493,0.41,0.39,0.04,0.0,0.3,0.3,0.3,0.01,0.1,True
02E5CFA80217282A930B07F283416B3B,0.47,0.0112452002194185,0.41,0.39,0.04,0.0,0.78,0.78,0.78,0.0,0.05,False
02E877344279A0128CC75907C69CBFBF,0.4,0.0025598829767782,0.42,0.58,0.2,0.13,0.6,0.6,0.6,0.0,0.1,True
02EEB6AA3746E2360B262DD33BBD5522,0.42,0.0115194733955019,0.49,0.43,0.14,0.04,0.54,0.54,0.54,0.0,0.25,True
02F7C3711C89C10C48E3D446D2FA3ADE,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.0,True
030987ED073B4028E84CEE94062C8F72,0.54,0.0653767516082381,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.02,0.5,True
030B4925EC45A8AE727FBCF679D1E7F5,0.62,0.0189248491497531,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.0,0.05,True
031560B123A299B2067A3F4A4AEA839F,0.43,0.0213933077345035,0.45,0.48,0.14,0.01,0.76,0.76,0.76,0.01,0.05,True
03164E879456ACB39E16DE928AB4193C,0.45,0.0253506778465637,0.4,0.5,0.12,0.02,0.6,0.6,0.6,0.01,0.65,True
03180F2D4CCBF1AE63697062EF7A188D,0.48,0.0175534832693362,0.38,0.38,0.0,0.0,0.46,0.46,0.46,0.0,0.0,False
03190303A20417C4AAC9A0E038712C9C,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.98,0.98,0.98,0.0,0.0,True
031BDF5E0ADE1D2C84394492889B1C57,0.4,0.0029255805448893,0.38,0.38,0.0,0.0,0.59,0.59,0.59,0.0,0.1,True
032083D99295D64B3B32D9A89B3529F9,0.46,0.014536478332419,0.38,0.38,0.0,0.0,0.91,0.91,0.91,0.0,0.05,True
03215523378560412138851EFA8B8775,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.0,True
032662752345C5FEA0487DDFD692CFA7,0.68,0.0230389467910038,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.0,True
032B19C76CBFE17BF97AA1DC03997731,0.45,0.0196105320899616,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.01,0.15,True
032B46E9792A169928B07EFFE3A46167,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.46,0.46,0.46,0.0,0.0,False
032B61C486CCFBF25C99447E76749B3C,0.41,0.0057597366977509,0.4,0.4,0.04,0.01,0.79,0.79,0.79,0.0,0.25,True
0334759BFC2C58F46926E8624F090ED3,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.99,0.99,0.99,0.0,0.0,False
033C0442B10A58A756BB3F46D7246E8D,0.61,0.0235874931431705,0.48,0.52,0.2,0.01,0.71,0.71,0.71,0.0,0.05,True
033D792B8A0E1850CD8B2A402BBDD9D3,0.41,0.0054854635216675,0.57,0.58,0.33,0.12,0.6,0.6,0.6,0.0,0.15,True
0348BA917F64F7FDEEB848FB434F3DDA,0.44,0.0054854635216675,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.0,0.0,True
034AA76FBF286F22DD32061BB5CFEA83,0.53,0.0876577070762479,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.02,0.95,True
034AB424F564E9BC053B940FD564F1FD,0.55,0.0164563905650027,0.38,0.46,0.07,0.01,0.76,0.76,0.76,0.0,0.1,True
035151F22E5577FD252F0FEC15905B84,0.49,0.0160175534832693,0.42,0.41,0.06,0.02,0.78,0.78,0.78,0.0,0.2,True
035161BD841214CE19B4C6567BB28C2D,0.78,0.0301700493691716,0.38,0.38,0.0,0.0,0.6,0.6,0.6,0.0,0.0,True
0356BEBB0676FBCDE8D34C15F16D3040,0.43,0.0107515085024684,0.49,0.43,0.14,0.01,0.62,0.62,0.62,0.0,0.2,True
035D1172FF7F090C00DFC30DE37EB339,0.62,0.0545498872432498,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.01,0.4,True
0365FEB4D4805D4632082AE2DE6C2575,0.39,0.0018284878405558,0.38,0.38,0.01,0.0,0.53,0.53,0.53,0.0,0.1,True
0369601C791731B6C4ECBCBAEAFDC610,0.48,0.0087767416346681,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.0,0.0,False
03707C8A704749188F22E6F72CE5551D,0.39,0.0054854635216675,0.38,0.38,0.0,0.0,0.82,0.82,0.82,0.0,0.0,False
03729D9858B1187799A1270A810056D1,0.47,0.0076796489303346,0.65,0.65,0.45,0.03,0.86,0.86,0.86,0.0,0.0,True
0378DB355C91F90D74747E654269ABED,0.43,0.0079539221064179,0.4,0.47,0.09,0.01,0.62,0.62,0.62,0.0,0.25,True
037A5C148B3A4A02C343C323682699D5,0.66,0.0438837081733406,0.38,0.38,0.0,0.0,0.92,0.92,0.92,0.0,0.0,True
037BEBF802C1CB0D2DE9B9F3E1E2FCCC,0.4,0.0035655512890839,0.38,0.38,0.0,0.0,0.78,0.78,0.78,0.0,0.15,True
03817A259B6000FCC6299F82D70F22F2,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.77,0.77,0.77,0.0,0.0,True
0383FAAF5AF15D4ABF851C393E0D630B,0.42,0.010148107515085,0.56,0.67,0.39,0.04,0.6,0.6,0.6,0.01,0.05,True
03854D2F5430C6B0C383B80338E9A542,0.45,0.0324141026280357,0.38,0.38,0.01,0.0,0.55,0.55,0.55,0.02,0.5,True
0385F8FA0CE71BEBE898F0DBED55C426,0.62,0.0784421283598464,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.01,0.05,True
038A8D053D272D6D808B78A20C0500A7,0.61,0.0671664533430852,0.38,0.38,0.0,0.0,0.49,0.49,0.49,0.01,0.85,True
038B4BD4AE3663B5B8AB215438DF170C,0.52,0.0426037666849515,0.4,0.45,0.08,0.01,0.71,0.71,0.71,0.01,0.1,True
038B9A608FA3B2C0F6B7391790CA99A9,0.58,0.0445419637959407,0.38,0.38,0.0,0.0,0.62,0.62,0.62,0.01,0.2,True
038CEB2053DA9DF49345EDE4E0329B27,0.43,0.0095081367708904,0.4,0.42,0.06,0.05,0.49,0.49,0.49,0.0,0.4,True
038E30776206294F10D273C506B36090,0.39,0.0024684585847504,0.59,0.58,0.34,0.22,0.8,0.8,0.8,0.0,0.05,True
039326CB697543F9262577B8B407F3EB,0.41,0.0071311025781678,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.0,0.0,True
039523AEB3D8FF94A65FB65F80064DDD,0.36,0.0002742731760833,0.38,0.41,0.03,0.02,0.48,0.48,0.48,0.0,0.05,False
039C21A3F7648EBC53860AD72FE53A15,0.44,0.0175534832693362,0.41,0.46,0.09,0.01,0.58,0.58,0.58,0.01,0.2,True
039FF6060712055A771EDB10AAB72AD9,0.61,0.0373011519473395,0.38,0.38,0.0,0.0,0.97,0.97,0.97,0.0,0.0,True
03A34293D0B9BCE4FAEF47818B5EF7D4,0.5,0.02029621503017,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.0,0.0,False
03A5B5FE37A53D0526FE64FD0E848316,0.51,0.0109709270433351,0.38,0.38,0.0,0.0,0.45,0.45,0.45,0.0,0.0,True
03ADED734688F138D22050E780472088,0.58,0.065368440299872,0.38,0.38,0.0,0.0,0.55,0.55,0.55,0.01,0.85,True
03AE0D9EADC576101FBAB21CF8BEFC63,0.48,0.0252331321996708,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.01,0.35,True
03B45676133F7613BC7239AD69A368B2,0.64,0.1442676906198574,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.03,0.0,True
03B62791CE27FE70FCC0FE2990714C78,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.8,0.8,0.8,0.0,0.0,True
03B7A51452FF0938B91549DC43082A5B,0.38,0.0010970927043335,0.42,0.59,0.2,0.07,0.75,0.75,0.75,0.0,0.0,False
03B8403625434AEFA84B5A039E978D49,0.39,0.005642191050858,0.49,0.43,0.14,0.06,0.57,0.57,0.57,0.0,0.3,True
03B8B3CA24A85A00F429C512839CFB84,0.48,0.0194429207045773,0.41,0.43,0.07,0.02,0.48,0.48,0.48,0.01,0.4,True
03BD4E46457E3627F23918C0ABBE7F88,0.6,0.0175534832693362,0.38,0.48,0.09,0.0,0.98,0.98,0.98,0.0,0.0,True
03C102A10280A5AD3E44EA6E0856AE4B,0.59,0.0334613274821722,0.43,0.76,0.34,0.01,0.47,0.47,0.47,0.0,0.0,True
03C1D4FFF388B1F2C4CF9975D6C3E149,0.38,0.0010970927043335,0.38,0.38,0.0,0.0,0.28,0.28,0.28,0.0,0.0,False
03C89B2AF4184D2CE1B71492728E0B6E,0.52,0.0279758639605046,0.38,0.38,0.0,0.0,0.68,0.68,0.68,0.01,0.25,True
03C9CAF266BDCF41ACFBAB0DB653DD6A,0.47,0.0553300420552203,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.02,0.7,True
03CFF33DCE8EFB900EF9743AD12E153A,0.49,0.070213933077345,0.38,0.38,0.0,0.0,0.54,0.54,0.54,0.03,0.0,True
03D1CF5BE8680174C717A6A3FCD6D7FD,0.38,0.0016456390565002,0.38,0.41,0.02,0.01,0.01,0.01,0.01,0.0,0.0,True
03D1DEBF120904D05674AE82AF3502EA,0.45,0.0146279027244468,0.65,0.66,0.46,0.08,0.75,0.75,0.75,0.01,0.1,True
03D65A20B99CEF6FFF18F3243B1C147A,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.0,True
03DA437EA9D19ABC07567D14ED85005E,0.42,0.0074053757542512,0.49,0.62,0.28,0.03,0.53,0.53,0.53,0.0,0.05,True
03E5B5AC54F920EB1F8D804F73DC28A9,0.46,0.0153592978606692,0.38,0.38,0.0,0.0,0.85,0.85,0.85,0.0,0.0,False
03E93478D429D289E8EE1B59FB4D4B5F,0.67,0.0458036204059243,0.38,0.38,0.0,0.0,0.52,0.52,0.52,0.0,0.05,False
03EB0B53DBE8B719198BCD18A3714E8D,0.45,0.024355458036204,0.39,0.43,0.05,0.01,0.62,0.62,0.62,0.01,0.2,True
03EE99E4CA8979710CD695AD99D28DF0,0.87,0.0367526055951727,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.0,False
03F1E0455B2ACFA71415191B6A2D3CED,0.39,0.0019199122325836,0.39,0.38,0.02,0.0,0.67,0.67,0.67,0.0,0.05,True
03F516FBDE859E8AF744FF789AB713E0,0.39,0.0029255805448893,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.1,True
03FC8EF148C5A94814236D0489110029,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.46,0.46,0.46,0.0,0.0,False
04042A0E09C1167099DB6EC7CC2B7DF0,0.5,0.1172060705796306,0.38,0.38,0.0,0.0,0.56,0.56,0.56,0.03,0.4,True
0405B086764C9FA989E7B4EB76C86094,0.41,0.0142622051563357,0.43,0.59,0.21,0.04,0.56,0.56,0.56,0.01,0.05,True
0405E0EE46DD7099CE24EDABA0C24678,0.56,0.0365469007131102,0.38,0.38,0.0,0.0,0.55,0.56,0.56,0.01,0.35,True
04083052DD06CF7DE264967CF6C1CBEA,0.37,0.0027427317608337,0.41,0.44,0.08,0.02,0.36,0.36,0.36,0.01,0.0,True
040A315E8CAE07D64FE4A4E88F1E78FD,0.73,0.0317471201316511,0.38,0.38,0.0,0.0,0.91,0.91,0.91,0.0,0.35,True
040E329D9142C6DED521B8D7E45077B9,0.41,0.0032912781130005,0.66,0.75,0.53,0.08,0.41,0.41,0.41,0.0,0.0,True
040EB7B71B089929C5572AB67ED04F8A,0.44,0.0054854635216675,0.63,0.71,0.47,0.05,0.37,0.37,0.37,0.0,0.0,True
04100A7B296DB1767D0C297E6DFDB245,0.53,0.0129822636679466,0.38,0.38,0.0,0.0,0.66,0.66,0.66,0.0,0.25,True
04109FF9FE4571122FFB52FFE70440AA,1.0,0.0460778935820076,0.38,0.38,0.0,0.0,0.36,0.37,0.37,0.0,0.0,False
0414F1432BECE9BEB37B1A8D26A07655,0.75,0.0285244103126714,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.0,0.0,True
04179E5128145D701BD992CB713BF7A1,0.46,0.0082281952825013,0.38,0.38,0.0,0.0,0.5,0.5,0.5,0.0,0.05,True
0417D641315091CC679271680AE1D0A5,0.59,0.0371183031632839,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.01,0.1,False
041DB1C2E5A123B0D30CE3AAE80D07D2,0.53,0.0659169866520387,0.38,0.38,0.0,0.0,0.73,0.73,0.73,0.02,0.55,True
0420FEC8D571A5E62F17495EA5F34798,0.42,0.0049369171695008,0.39,0.4,0.03,0.02,0.53,0.53,0.53,0.0,0.1,False
04221563268646EA0C66C6C3EA43D2FD,0.36,0.0,0.38,0.38,0.0,0.0,0.93,0.93,0.93,0.0,0.0,True
0423E5BB731A468D224072FA5E40EC4A,0.82,0.0674712013165112,0.38,0.38,0.0,0.0,0.96,0.96,0.96,0.0,0.0,True
04266C14A260C5F530204D5F32B55CA2,0.41,0.0032912781130005,0.38,0.38,0.0,0.0,0.71,0.71,0.71,0.0,0.0,True
042B501A145112B0D3955FE126012388,0.36,0.0,0.38,0.38,0.0,0.0,0.29,0.29,0.29,0.0,0.0,False
042BACF878CA8E7A9347B64BDBC78981,0.62,0.0320899616017553,0.38,0.38,0.0,0.0,0.44,0.44,0.44,0.0,0.25,True
042C612F2838ADA2284DE8648CA251F1,0.5,0.0144450539403912,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.01,0.1,True
042EB89BFCFF3060ADF9F43F32998F23,0.39,0.0089595904187237,0.38,0.53,0.12,0.04,0.64,0.64,0.64,0.01,0.25,True
0432053B43428B314B4EF0093052DEBC,0.4,0.0082281952825013,0.41,0.46,0.09,0.09,0.52,0.52,0.52,0.0,0.25,True
0435D3F3B7472737C7D214A8A9D4D749,0.38,0.0013713658804168,0.38,0.38,0.0,0.0,0.43,0.43,0.43,0.0,0.05,False
0438DFA7423FF33FEF2F4F0D8A09220D,0.43,0.0208447613823368,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.01,0.05,True
04396252899201D374CE61CB9DB05495,0.45,0.0285244103126714,0.44,0.48,0.13,0.02,0.24,0.24,0.24,0.01,0.0,False
043FFCBD71E9325480A4F84559462322,0.42,0.0105791082203589,0.39,0.42,0.04,0.01,0.69,0.69,0.69,0.0,0.3,True
0440A73D32C92457BE4D71059357BB1A,0.47,0.0198848052660449,0.42,0.64,0.25,0.09,0.67,0.67,0.67,0.0,0.15,True
04437B11387F02DA8D19DB8CE13DCB4F,0.5,0.0100566831230572,0.38,0.38,0.0,0.0,0.61,0.61,0.61,0.0,0.1,True
0443846AFA27E68E55B9AA66833791A7,0.49,0.0155787164015359,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.7,True
0449C5543D009D2171A3E735019EDDF5,0.36,0.0010970927043335,0.39,0.38,0.02,0.02,0.29,0.29,0.29,0.01,0.0,True
044A751B37C5451E7663C438126F18D0,0.52,0.0178826110806363,0.38,0.39,0.01,0.0,0.68,0.68,0.68,0.0,0.2,True
044E7597FF48E6B7502A702E3DABDB21,0.55,0.0137136588041689,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.0,0.0,False
04518D33FF67CCBD2F6288FC949F15A8,0.45,0.0068568294020844,0.38,0.38,0.0,0.0,0.53,0.53,0.53,0.0,0.15,True
0452A7A326877C1EB3FB02443A9A5141,0.52,0.0115194733955019,0.38,0.38,0.0,0.0,0.34,0.34,0.34,0.0,0.0,True
045641314A94D94C3B746A1EB8699F73,0.42,0.0073661938719536,0.47,0.47,0.15,0.08,0.55,0.55,0.55,0.0,0.3,True
04596FF9412FB692FB95E686E2BBDF4A,0.39,0.002194185408667,0.38,0.38,0.0,0.0,0.47,0.47,0.47,0.0,0.0,True
045CC3139BBFD87AD3F89491EF848A62,0.51,0.0506491131833973,0.38,0.38,0.0,0.0,0.57,0.57,0.57,0.02,0.25,True
045F66B67E94A9C7F3D3E328D670C6D6,0.44,0.0130279758639605,0.44,0.47,0.13,0.03,0.64,0.64,0.64,0.01,0.35,True
0465E4FCD2C03F9EE7B16D78603ECCBF,0.51,0.0345584201865057,0.4,0.42,0.05,0.0,0.83,0.83,0.83,0.01,0.0,True
0465EC38869A991F0BD93DB91DCDAA13,0.57,0.0316785518376302,0.38,0.38,0.0,0.0,0.63,0.63,0.63,0.0,0.55,True
046A7577D8D377951A098423E7D3DCCA,0.44,0.0057597366977509,0.38,0.38,0.0,0.0,0.91,0.91,0.91,0.0,0.05,True
046B2CB1F495B8BC02D2E46AB9C236E2,0.42,0.004388370817334,0.38,0.46,0.07,0.01,0.48,0.48,0.48,0.0,0.0,False
046D18E7CEBE5973220C850099811F11,0.51,0.0405924300603401,0.4,0.54,0.14,0.04,0.47,0.47,0.47,0.01,0.1,True
046FFC9FD2E8E214AB63EDE5FE92281C,0.38,0.0054854635216675,0.38,0.39,0.01,0.0,0.54,0.54,0.54,0.0,0.2,True
0470484532DEDB9B251BAC05F02E3C95,0.69,0.0241360394953373,0.38,0.38,0.0,0.0,0.75,0.75,0.75,0.0,0.0,False
047175AE84949DA819E834367370A3CA,0.47,0.0122874382885353,0.41,0.42,0.07,0.03,0.44,0.44,0.44,0.0,0.2,True
0482BC93653647FC6F649103A1CE858D,0.43,0.0053026147376119,0.38,0.47,0.07,0.02,0.48,0.48,0.48,0.0,0.1,True
048355EFC0D7CF0CC6D2FFD6F54499B6,0.44,0.0054854635216675,0.38,0.38,0.0,0.0,0.93,0.93,0.93,0.0,0.0,False
048656C3EFEA1CFE7DF5CE478585DFDD,0.61,0.0505005485463521,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.01,0.75,True
04879596972FA16FB4F1425964294C1F,0.43,0.0049369171695008,0.38,0.38,0.0,0.0,0.67,0.67,0.67,0.0,0.0,False
048A012AEDD37E40EFFBA1D6A9AF952A,0.46,0.0230389467910038,0.4,0.49,0.11,0.01,0.76,0.76,0.76,0.0,0.1,True
048D718FC13D1B4850B4DA4BD904DD88,0.68,0.0230389467910038,0.38,0.38,0.0,0.0,0.9,0.9,0.9,0.0,0.0,False
049034D8D117EE19350695D5323A122C,0.5,0.0104223806911684,0.38,0.84,0.35,0.02,0.59,0.59,0.59,0.0,0.0,False
04907747B5F66EE61D16987C4F399196,0.36,0.0,0.47,0.66,0.3,0.32,0.94,0.94,0.94,0.0,0.0,False
049146296E94248801B3877C17952AEE,0.44,0.0148107515085024,0.38,0.46,0.06,0.06,0.53,0.53,0.53,0.01,0.15,True
04941EA0815AB8F451B659FA7DCF45E0,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.79,0.79,0.79,0.0,0.0,True
0499F59465493C3C2D93EF5EE2DD8700,0.48,0.0370268787712561,0.38,0.38,0.0,0.0,0.48,0.48,0.48,0.02,0.05,True
049A2F107D01C9E72B76E598F154FBAA,0.56,0.0148107515085024,0.38,0.38,0.0,0.0,0.83,0.83,0.83,0.0,0.05,True
049FE88F437F8007448A59388FB0BEA8,0.36,0.0,0.38,0.38,0.0,0.0,0.33,0.33,0.33,0.0,0.0,False
04A0E069D816D8EEDF01D89BCC8EA26C,0.43,0.0210504662643993,0.41,0.45,0.09,0.02,0.59,0.59,0.59,0.02,0.35,True
04A1D833DD53041BEC3A3C2D97E288C8,0.48,0.0175534832693362,0.38,0.38,0.0,0.0,0.72,0.72,0.72,0.0,0.0,False
04AC8C313C298C870C03689A8D2A5975,0.43,0.0177820442494057,0.38,0.39,0.02,0.0,0.54,0.54,0.54,0.01,0.55,True
04B24DF6908FF63B1EAD64C4D9DE0CF3,0.37,0.0005485463521667,0.38,0.38,0.0,0.0,0.35,0.35,0.35,0.0,0.0,True
04B99A2ECF05A5DEAE8137AB6E095360,0.4,0.006171146461876,0.41,0.44,0.08,0.01,0.6,0.6,0.6,0.01,0.15,True
04BDED3198A99734A029F3D88BC22F64,0.37,0.0005485463521667,0.41,0.4,0.05,0.03,0.89,0.89,0.89,0.0,0.0,True
04C4F144E9599199BCA5285682CD4BE9,0.64,0.1115377582739074,0.38,0.38,0.0,0.0,0.88,0.88,0.88,0.02,0.1,True
04C7061E0A900122AE3F50B00C9FBEA8,0.38,0.0016456390565002,0.38,0.38,0.0,0.0,0.42,0.42,0.42,0.0,0.0,True
04C801A5BEE4EE13EC2356F6F4C4D863,0.4,0.0076796489303346,0.38,0.38,0.01,0.0,0.86,0.86,0.86,0.0,0.05,True
04CAD692EBF567E0E875ECC7CDC56B04,0.48,0.0098052660449808,0.4,0.4,0.04,0.01,0.61,0.61,0.61,0.0,0.35,True
04D1A6E88A7B17D7FFE392276A9BB0AA,0.66,0.0213933077345035,0.54,0.63,0.34,0.01,0.91,0.91,0.91,0.0,0.0,True
04D913DA5305453632FD31C7004A986A,0.69,0.0235874931431705,0.38,0.38,0.0,0.0,0.81,0.81,0.81,0.0,0.05,True
04DB13A4B1F846080E9D95D645D6ED26,0.46,0.007496800146279,0.38,0.38,0.0,0.0,0.87,0.87,0.87,0.0,0.1,True
04DD72B7C1EC2AA221A04723527D66D1,0.78,0.0608886450905101,0.38,0.38,0.0,0.0,0.64,0.64,0.64,0.0,0.05,True
04E4AB1D940427DB7FA4D4AE43A37C89,0.47,0.0199305174620588,0.46,0.48,0.16,0.01,0.61,0.61,0.61,0.0,0.1,True
04EBA31FDE7D55DBB2F6944A8E1B6DB5,0.42,0.0164563905650027,0.38,0.4,0.02,0.0,0.5,0.5,0.5,0.01,0.1,True
04EEFEBA1B439EFBE1DE25E77A1E871F,0.42,0.0127537026878771,0.5,0.59,0.27,0.04,0.76,0.76,0.76,0.01,0.15,False
04F01F2588126BA6A5CC7E991FDA7148,0.46,0.0477235326385079,0.38,0.38,0.0,0.0,0.51,0.51,0.51,0.02,0.0,False
04FC08263A2DCD7D220E470B1A5E456D,0.71,0.0252331321996708,0.38,0.38,0.0,0.0,0.65,0.65,0.65,0.0,0.15,True
04FFC1DEF661AECF81AFCF420F1960D3,0.5,0.0104223806911684,0.38,0.38,0.0,0.0,0.58,0.58,0.58,0.0,0.0,True
0507C1EA36C22A92710B638983F45607,0.42,0.0218504296946425,0.38,0.38,0.01,0.0,0.58,0.58,0.58,0.02,0.25,True
05092DBDBD60CE86BBD1BEE7C631ADA3,0.41,0.0127262753702687,0.43,0.44,0.09,0.01,0.56,0.56,0.56,0.01,0.2,True
